59	1767
59	423
59	3306
59	4006
60	3776
60	3490
60	3125
60	4013
60	1155
60	2875
60	1166
60	2111
61	4117
61	2366
61	4658
61	261
61	2606
61	1424
61	1037
61	790
61	3915
61	3889
62	2290
62	4517
62	2829
62	4494
62	371
62	1125
62	2921
63	2907
63	826
63	1376
63	3867
63	2923
63	2210
63	4515
63	4301
63	3476
63	515
63	139
63	1282
63	2340
63	3977
63	1575
63	4602
63	4479
63	1192
64	4899
64	2748
64	3135
64	1599
64	2172
64	2530
64	1107
64	1299
65	2711
65	2928
65	502
65	18
65	2252
65	2509
65	3711
65	2166
66	2201
66	3684
66	3599
66	4151
66	1967
66	562
66	4338
66	670
66	205
67	2211
67	4620
67	8
67	205
67	4098
67	1021
67	2689
67	3801
67	4073
67	3238
67	4279
67	2063
67	3507
67	1206
67	2623
67	1308
67	2285
68	1682
68	630
68	3899
68	2589
68	1831
68	3671
68	2795
68	1577
68	4218
68	867
68	1865
68	4124
68	33
69	642
69	1899
69	336
69	3777
69	1505
69	3488
70	4447
70	142
70	3906
70	1954
70	4452
70	349
70	1466
70	2201
70	2860
71	3502
71	1859
71	2528
71	438
72	2598
72	2020
72	904
72	4921
72	1324
72	2839
72	1539
72	64
72	4188
72	2023
72	1053
72	1976
72	1429
72	516
73	3784
73	4921
73	4290
73	3825
73	3087
73	4907
73	368
73	3891
73	1578
73	3407
73	4297
74	3420
74	3481
74	1768
74	630
74	3959
74	1653
74	789
74	2370
74	262
74	722
74	3215
74	4995
75	3962
75	3974
75	3115
75	3370
75	2687
75	2278
75	18
75	306
75	4228
75	2140
75	410
75	3402
75	2730
76	2398
76	2586
76	4394
76	4953
76	1702
76	502
76	345
76	3033
76	4434
76	500
76	4722
76	525
76	4411
76	4117
76	3052
76	3798
77	2559
77	1823
77	924
77	1624
77	3747
77	2006
77	863
77	3144
77	311
77	1150
77	2294
78	1362
78	3573
78	2463
78	3533
78	2545
78	2144
78	445
79	372
79	4525
79	66
79	3783
79	4532
79	224
80	974
80	2116
80	2259
80	3593
81	1565
81	4830
81	1582
81	2638
81	4282
81	659
81	3120
81	3387
81	3075
81	834
81	1076
82	4442
82	4839
82	4078
82	4631
82	4284
82	1948
82	4298
82	2352
83	1473
83	4756
83	3908
83	2753
83	2555
83	3015
83	1743
83	4619
83	414
83	4260
83	4632
84	337
84	190
84	2488
84	562
84	3300
84	2698
85	2250
85	1199
85	2678
85	4720
85	2623
85	4531
85	1314
85	1052
85	45
85	4458
85	2735
86	2651
86	3145
86	4687
86	2644
86	4035
86	505
86	627
86	1755
86	500
86	4723
86	601
86	3286
86	3777
86	255
86	3610
86	2912
86	1088
87	687
87	1363
88	1226
88	4123
88	2373
88	1793
88	1185
88	957
88	3058
88	525
88	4198
88	378
88	4039
88	2699
89	2705
89	4676
89	414
89	1554
89	3530
89	4549
89	187
89	2113
89	1098
89	2476
89	251
89	3476
89	4082
90	3693
90	1985
90	4941
90	2428
90	4726
90	3886
90	1670
90	281
90	3427
90	1735
90	2196
90	2088
90	2951
91	4475
91	675
91	629
91	1103
91	2290
91	3956
91	1123
91	2305
91	4878
91	948
91	543
91	1859
92	1314
92	3588
92	2087
92	1326
92	2715
92	2385
92	1483
92	2552
92	3633
92	4234
92	4864
92	4793
92	1132
93	955
93	665
93	2032
93	4847
93	3694
93	2088
93	3465
93	3040
93	1328
93	312
94	1455
94	221
94	864
95	2528
95	4958
95	2869
95	295
95	356
95	936
95	4641
95	2820
95	1936
96	834
96	1706
96	564
96	1826
96	2480
96	1809
96	4194
96	2436
96	3120
96	4628
96	4490
96	1773
96	4744
96	3180
96	3999
96	3455
96	1606
96	3017
97	1743
97	875
97	98
97	3540
97	436
97	3808
97	3287
97	4412
97	2725
97	964
97	506
97	3878
98	3742
98	3183
98	744
98	648
98	2859
98	278
98	4936
99	3259
99	3027
99	233
99	3547
99	806
99	2811
99	1573
99	1627
100	4732
100	4580
100	1847
100	2516
100	4874
100	607
100	1590
100	3211
100	2577
100	4180
100	2547
101	3986
101	1278
101	1416
101	335
101	2343
101	124
101	3706
101	1948
101	4560
101	2478
101	4681
101	16
101	3376
101	2762
101	1359
101	3304
101	3352
102	2713
102	462
102	1912
102	2849
102	344
102	4883
102	1553
102	1950
102	3221
102	3083
102	4099
102	3896
102	1402
102	93
102	4472
103	3582
103	2199
103	1554
103	3803
103	4773
103	4560
103	4764
103	3725
103	1538
103	4457
104	4714
104	636
104	2378
104	3962
104	1699
104	2353
104	4576
104	15
104	1714
104	3861
104	2061
105	3634
105	150
105	2760
105	2700
105	2743
105	4442
105	3999
105	3782
105	3872
105	3276
105	934
105	3193
106	4682
106	1645
106	1772
106	1633
106	1173
106	1882
106	4082
106	556
107	3123
107	2175
107	2641
107	4140
107	3270
107	2254
107	3274
107	1687
107	4520
107	3239
107	4686
107	4225
108	223
108	1615
108	1884
108	1814
108	4302
108	3147
108	24
108	4252
108	979
108	4870
108	4050
108	4710
108	2912
108	2181
108	3413
108	4541
109	1372
109	2758
109	3422
109	346
109	7
110	2946
110	2770
110	2129
110	4883
110	3456
110	1656
110	4468
110	172
110	1810
110	3062
110	1749
111	3790
111	312
111	2803
111	1790
111	2825
111	2109
112	542
112	214
112	4473
112	554
112	2692
112	888
112	2620
113	4106
113	3077
113	58
113	4220
113	350
113	874
113	4142
113	3456
113	1553
114	219
114	4561
114	4128
114	3475
114	4976
114	4599
114	255
114	4560
114	846
114	4548
115	2462
115	3644
115	313
115	4401
115	2458
115	361
115	702
115	2346
115	881
115	3499
115	3804
116	4844
116	2170
116	4666
117	147
117	1473
117	2364
117	4640
117	4329
117	2698
117	143
117	798
117	1908
117	4881
117	2305
117	4227
118	1671
118	1001
118	3239
118	2951
118	4225
118	2963
118	2019
118	3623
118	3329
118	794
118	863
118	2040
118	1303
118	1312
118	1266
118	1894
118	403
119	275
119	4361
119	399
119	1752
119	817
119	1540
119	770
119	1997
119	4023
119	805
119	4626
119	702
120	2910
120	2257
120	40
120	4179
120	1484
120	3891
120	2262
120	3380
120	3746
120	48
120	3262
120	1136
121	3987
121	3098
121	3902
121	112
121	4431
121	4192
121	1466
122	3821
122	2422
122	802
122	1658
122	3423
122	205
122	1413
122	532
123	1571
123	2908
123	1804
123	4619
123	658
123	3773
123	810
123	1078
123	1529
124	4752
124	4315
124	4670
124	3351
124	4493
124	1241
124	1837
124	1582
124	2153
124	4052
124	3497
124	1575
124	2387
125	2507
125	1840
125	2888
125	233
125	3516
125	1777
125	694
125	3340
125	4942
125	3242
125	1286
126	4290
126	4550
126	2353
126	3685
126	2512
126	263
126	4897
126	1777
126	3011
126	1070
126	2405
126	510
127	3845
127	2905
127	425
127	1674
127	4094
127	2492
127	251
127	3428
127	149
127	2354
127	182
127	2102
127	4745
128	4984
128	1014
128	950
128	561
128	2892
128	1961
128	1299
128	1408
128	4059
128	3915
128	511
128	3550
128	4765
128	96
129	183
129	4632
129	4225
129	2080
129	1923
130	4975
130	4392
130	1407
130	372
130	3555
130	3590
130	1237
130	137
130	1088
130	2223
131	2176
131	3149
131	2546
131	26
131	4599
131	1225
131	1295
131	1111
131	2334
131	1751
131	355
131	766
131	4439
131	4398
131	1804
132	1625
132	2500
132	3780
132	4028
132	659
132	4991
132	2806
132	2701
132	2009
132	566
133	1396
133	3614
133	2469
133	2870
133	1346
133	203
133	2027
133	1024
133	639
134	2603
134	4249
134	2648
134	2936
134	1289
134	3697
134	1263
134	641
134	2063
134	2668
135	2018
135	888
135	3069
135	4736
135	3982
135	4816
135	1520
135	2975
135	4458
136	2799
136	1349
136	1208
136	1119
136	4972
136	942
136	4032
136	1906
136	873
136	251
136	1289
136	593
136	2074
137	2856
137	4620
137	3952
137	4535
137	4854
137	4082
137	946
137	973
137	2193
138	1269
138	4441
138	3068
138	987
138	3164
139	868
139	2056
139	2484
139	4105
139	2074
139	3876
139	911
139	4058
139	2452
139	4277
139	854
140	792
140	2986
140	133
140	536
140	3444
140	4633
140	2818
140	1203
140	874
140	4198
140	40
140	1195
140	719
140	4173
140	2650
140	670
140	556
141	1168
141	4186
141	996
141	1877
141	4006
141	2412
142	4219
142	2040
142	244
142	2584
142	753
142	3531
142	1139
142	4381
142	3886
143	2686
143	1201
143	86
143	1094
143	825
143	3495
143	4986
143	518
143	2424
143	390
143	1723
143	816
144	421
144	4662
144	881
144	3103
144	1802
144	3086
144	2269
144	2491
144	1131
144	4268
144	2145
144	1056
144	3497
144	4738
145	8
145	2448
145	4331
145	3659
145	115
145	58
145	4139
145	3833
145	4647
145	4524
145	667
146	2324
146	98
146	570
146	3753
146	4368
146	4328
146	1201
146	4279
146	1231
146	15
146	4981
146	2007
147	212
147	2198
147	1311
147	1139
147	4316
147	1532
147	2268
147	2135
147	2487
147	2971
147	1506
147	24
147	1021
148	856
148	946
148	1726
148	4951
148	4970
148	1208
149	280
149	233
149	2535
149	136
149	3978
149	4697
149	3848
149	2543
149	3822
149	1046
149	4096
149	2126
149	4257
150	2951
150	2248
150	153
150	3255
150	2535
150	2094
150	4947
150	2255
151	3281
151	1700
151	2862
151	4019
151	3978
151	2265
151	2030
151	3739
151	1976
151	2451
151	788
151	691
151	578
151	4033
151	3929
152	2362
152	1975
152	4305
152	1893
152	1320
152	3956
153	4890
153	496
153	1691
153	4206
153	1204
153	3744
153	4228
153	608
153	4670
153	176
154	2819
154	245
154	2894
154	51
154	1782
154	1851
154	4899
154	2346
154	834
154	4433
154	1432
155	4162
155	4560
155	2040
155	3578
155	836
155	4638
155	909
155	1252
155	2104
155	341
155	2046
155	4875
155	1488
155	2937
155	2692
155	108
155	1126
155	1192
156	1553
156	1681
156	1741
156	4801
156	1540
156	3618
156	4578
156	3556
156	854
156	2414
157	1820
157	507
157	2532
157	1398
157	367
157	1678
157	4795
158	773
158	2714
158	2476
158	126
158	2085
158	1114
158	2861
158	60
158	1914
158	2621
158	4881
159	562
159	1482
159	2793
159	4390
159	3770
159	3939
159	2894
159	496
159	4026
159	1278
159	4363
159	3766
159	1854
159	4764
159	3034
160	2574
160	2075
160	159
160	4221
160	2072
160	3848
160	3558
160	2356
160	1565
160	4003
160	558
160	4341
160	4966
160	4313
161	3802
161	3167
161	3104
161	177
161	803
162	4643
162	4433
162	3477
162	2195
162	3106
162	628
162	4829
162	2882
162	2778
162	803
162	1195
162	1174
162	1866
162	4024
162	836
162	2259
163	3043
163	1682
163	643
163	2225
163	2274
163	351
163	1765
163	694
163	3024
163	1107
163	1277
163	4780
164	4771
164	4422
165	1389
165	566
165	2417
165	4366
165	383
165	874
165	1022
165	3120
165	3036
165	3577
165	2678
165	230
165	3018
166	1393
166	3739
166	4034
166	378
166	4111
166	3978
166	4052
166	1507
166	1980
166	4754
166	4227
166	1409
166	2912
167	1953
167	2682
167	965
167	1914
167	2696
167	63
167	1981
167	860
167	3545
168	2080
168	2830
168	2763
168	4373
168	2887
168	1692
168	1993
168	3710
168	4569
168	3139
168	2231
168	1853
168	110
168	4611
169	1644
169	3674
169	1309
169	3352
169	1088
169	800
169	833
169	1136
170	2163
170	3260
170	3389
170	3545
170	4591
170	3752
170	3740
170	1353
170	2641
170	1122
170	2900
170	867
170	2484
170	4985
170	4064
171	1324
171	3648
171	39
171	4060
171	337
171	4172
171	2315
171	4086
171	3968
171	4041
171	137
171	4683
172	4741
172	3997
172	2466
172	4945
172	3784
172	3664
172	2519
172	2473
172	4263
172	556
172	3692
172	2242
172	2301
172	4610
172	211
172	156
172	1426
172	185
172	4058
172	4722
173	572
173	4876
173	4066
173	4248
173	4777
173	3879
173	1874
173	4162
173	4383
173	1136
173	4389
173	2401
173	1437
173	2547
173	3375
174	2654
174	3122
174	782
174	2578
174	3567
174	3187
174	3819
174	2150
174	382
174	4593
174	1213
174	4095
174	4025
175	3316
175	4487
175	506
175	3148
175	685
175	2124
175	1159
175	1455
175	3650
176	2451
176	3099
176	2005
176	2565
176	3604
176	940
176	3397
176	4520
176	3054
177	3598
177	2385
177	2817
177	3446
177	407
177	2768
177	1516
178	274
178	1974
178	4891
178	229
178	3215
178	3850
179	1968
179	2287
179	3723
179	3328
179	429
179	1511
179	1276
179	3263
179	175
179	1617
179	4943
179	3395
180	696
180	3584
180	315
180	2661
180	202
180	3272
180	2751
180	2919
180	2394
180	2218
180	3659
181	1819
181	4126
181	3546
181	2926
181	4407
181	4448
181	2733
181	828
181	1339
181	1520
181	2150
182	2054
182	604
182	3418
182	3383
182	4156
182	515
182	4260
182	1920
182	2917
183	2601
183	2718
183	226
184	4950
184	2883
184	3735
184	969
184	3382
184	2743
184	1853
184	3761
184	546
184	4057
184	2980
184	2352
184	2303
185	2267
185	4039
185	2051
185	1559
185	2635
185	2890
185	3961
185	1363
185	2487
185	1184
185	3950
185	3560
185	3823
185	515
185	284
186	2574
186	2045
186	4722
186	196
186	385
186	16
186	3004
186	4492
186	3938
186	3100
186	1830
186	1251
186	771
186	2889
186	3066
186	1415
187	2587
187	1235
187	4631
187	2320
187	3252
187	358
187	1508
187	2285
187	4386
187	356
187	2442
187	1852
187	1984
187	3785
188	1021
188	4421
188	960
188	574
188	1321
188	4073
188	4306
188	4561
188	3947
188	4989
188	2196
189	2329
189	2303
189	2332
189	805
189	3557
189	4140
189	4229
189	2404
189	706
190	45
190	3944
190	2623
190	46
190	4011
190	3968
190	1270
190	3626
190	181
190	2963
190	2394
190	965
190	1440
191	1958
191	1851
191	1347
191	2385
191	966
191	3396
191	2108
191	3849
191	3956
192	4449
192	426
192	3036
192	2875
192	1593
192	4863
192	640
192	3338
193	1233
193	3915
193	436
193	3731
193	4096
193	3007
193	911
193	1662
193	2790
194	2975
194	2935
194	552
194	3545
194	1313
195	2505
195	4048
195	4935
195	632
195	3898
195	388
196	4387
196	1185
196	4683
196	4565
197	3715
197	4244
197	3645
197	3306
197	2480
197	3346
197	4422
197	2978
197	592
197	4535
197	2428
198	3511
198	2869
198	2181
198	3599
198	324
198	199
198	3322
198	764
199	4975
199	348
199	534
199	4867
199	1203
199	3109
199	2924
199	1854
200	3874
200	1873
200	3361
200	3100
200	3032
200	2417
200	4534
200	232
200	4006
200	4688
200	3225
200	626
200	2615
200	512
201	1682
201	2455
201	4693
201	1213
201	999
201	1074
201	4666
201	883
201	1811
202	1625
202	3655
202	2430
202	4458
202	1115
202	2445
202	1717
202	4613
202	15
202	1146
203	1833
203	1021
203	1249
203	3345
203	4943
203	475
203	2971
203	3993
204	946
204	3203
204	3757
204	1648
204	58
204	135
204	1305
204	2650
204	4105
204	1111
204	4967
204	3482
204	2912
205	1550
205	2998
205	2521
205	1325
205	1698
205	153
205	2412
205	4957
206	1977
206	3979
206	1178
206	746
206	4839
206	50
206	2936
206	2659
206	2375
206	2232
206	2680
206	2234
207	470
207	2037
207	3134
207	4192
207	1582
207	4470
207	1870
207	289
207	1998
207	76
207	380
207	1724
207	2394
207	3034
207	3841
207	112
207	98
208	1647
208	3340
208	130
208	4376
208	4555
208	706
208	1826
208	284
208	798
208	2528
208	321
208	1429
208	719
209	1656
209	759
209	2644
209	398
209	4670
209	407
209	3335
209	3490
209	3539
209	2670
209	1262
209	4435
209	4718
209	32
209	3957
210	1422
210	3376
210	2565
210	4274
210	1889
210	3665
210	4508
210	1953
210	1993
210	3832
210	4764
210	4644
211	1416
211	3119
211	4887
211	1272
211	2885
211	2928
211	4405
211	3142
211	2282
211	1880
212	1445
212	166
212	149
212	4686
213	618
213	2171
213	3038
213	378
213	535
213	1311
213	2905
213	1551
213	698
213	3676
213	4408
213	3089
213	1525
213	3500
213	4239
213	273
213	4881
214	3903
214	274
214	4863
214	3356
214	2843
214	3959
214	4370
214	860
214	4201
214	3720
214	2042
214	668
214	4448
215	668
215	692
215	3456
215	2110
215	667
215	3545
215	412
216	378
216	3761
216	2249
216	114
216	3181
216	4345
216	1988
217	2405
217	4
217	455
217	32
217	2134
217	1567
217	2332
217	4042
217	753
217	630
218	173
218	808
218	246
218	3057
218	2570
218	4294
218	4945
218	1955
218	3608
218	1090
218	2530
218	4687
218	3403
219	2737
219	4391
219	3178
219	3466
219	2097
219	2893
219	3104
220	3259
220	4082
220	1358
220	2576
220	626
220	3188
220	2290
220	2909
220	4308
220	3773
220	3571
221	843
221	1121
221	3353
221	2386
221	2445
221	4980
221	792
221	4512
221	4723
221	2808
221	4613
222	570
222	994
222	1688
222	3784
222	354
222	1057
222	560
222	880
222	1972
222	4967
222	1021
222	4490
222	3842
222	4514
222	246
223	3872
223	1548
223	4368
223	935
223	1867
223	2612
223	1176
223	1518
223	2749
223	2258
223	3720
223	943
223	4548
223	4791
224	4387
224	4665
224	3518
224	350
224	1199
224	2878
224	3882
225	3759
225	2083
225	3749
225	4012
225	1217
225	4511
225	1882
225	523
225	2156
226	3948
226	4968
226	3449
226	782
226	2445
226	2912
226	2392
226	4659
227	229
227	937
227	2997
227	4439
227	4881
227	668
227	3886
228	220
228	1483
228	2083
228	1825
228	2405
228	2849
228	1241
228	4842
228	1753
228	365
228	3910
229	4184
229	1545
229	2307
229	741
229	1588
229	1302
229	1969
229	1161
229	1966
229	738
229	4923
229	1959
229	3098
230	580
230	1378
230	2586
230	3860
230	720
230	4936
230	1358
230	1617
230	1362
230	2079
230	1397
230	4590
230	1557
230	770
231	4206
231	224
231	3837
231	1924
231	3348
231	1610
231	2577
231	4237
231	4805
231	2515
231	2254
231	1913
231	2925
231	3352
232	1081
232	1517
232	4141
232	2146
232	4893
232	4200
232	4056
232	1377
232	3894
233	4609
233	3756
233	1276
233	1680
233	4322
233	4418
233	3965
233	4528
233	3071
233	2904
233	3295
233	3602
233	663
233	891
233	3039
233	653
234	4640
234	4986
234	825
234	2416
234	2663
234	3499
234	4902
234	874
234	3440
235	1130
235	744
235	906
235	4647
235	1703
235	4511
235	372
235	3725
235	20
235	1225
235	347
235	4748
235	3558
235	1997
235	3931
235	4457
236	2655
236	4272
236	2925
236	2006
236	535
236	3887
236	1994
236	4659
236	4473
236	2245
236	1234
236	892
236	2389
236	4299
236	104
236	2028
237	3226
237	4539
237	1651
237	4893
237	3814
237	209
237	3620
237	1409
237	3948
237	1102
237	1504
237	140
237	3683
237	1053
237	4448
237	4535
238	553
238	2682
238	1277
238	2234
238	3390
238	4981
238	436
238	1691
238	3841
238	853
238	4206
238	4491
238	1015
238	2631
238	4811
238	4288
239	156
239	743
239	4294
239	3086
239	572
239	1823
239	4972
240	320
240	324
240	4894
240	3710
240	4157
240	2711
240	2075
240	4151
240	3828
240	3862
240	1827
240	4725
240	947
240	2047
240	1755
241	840
241	2120
241	4743
241	3673
241	32
241	4556
241	2878
241	1777
241	3020
241	4269
241	1436
241	2486
241	1961
241	4693
241	2891
242	2849
242	1415
242	4455
242	3570
242	2125
242	3504
242	404
242	614
242	2303
242	1474
242	563
243	1314
243	3594
243	1405
243	2502
243	1812
243	4985
243	2023
243	3286
243	1011
244	773
244	1753
244	457
244	3448
244	2458
244	3079
244	2398
244	3127
244	4490
244	3841
244	1568
244	3197
245	4789
245	2968
245	3610
245	837
245	4953
245	1929
245	2159
245	1965
245	1276
245	3352
246	180
246	3192
246	200
246	1284
246	3318
246	4685
246	2136
246	1184
246	135
246	1057
247	613
247	3509
247	3875
247	3452
247	2470
247	2825
247	2088
247	956
247	964
247	526
248	2047
248	4997
248	4383
248	2597
248	67
248	2439
248	4323
248	1241
248	610
248	4380
248	2084
248	2394
248	3517
248	2104
248	736
249	196
249	2582
249	1289
249	250
249	3111
249	3429
249	354
249	353
249	1203
249	1061
249	407
249	4439
249	4969
249	1920
249	929
249	2303
250	4100
250	413
250	1212
250	3337
250	3098
250	3696
250	2093
250	2598
250	1441
250	1528
250	4687
250	4458
250	1234
250	1781
250	4067
250	102
251	1220
251	2148
251	2184
251	1583
251	408
251	3604
251	4705
252	3993
252	1890
252	788
252	2484
252	4808
252	4699
253	3895
253	786
253	1712
253	4331
253	2549
253	3197
253	64
254	1547
254	4053
254	1097
254	129
254	3842
254	2772
254	2453
254	3897
254	193
254	4190
254	4729
254	428
255	1260
255	3569
255	941
255	296
255	1112
255	2393
255	4789
255	2413
255	3073
255	80
256	4356
256	2844
256	1460
256	2131
256	3329
256	1526
257	2868
257	4188
257	3878
257	4124
257	490
257	2323
258	1411
258	461
258	4342
258	3739
258	4022
258	3321
258	3486
258	4356
258	1639
258	2597
258	1231
258	810
258	129
258	1728
259	3700
259	4154
259	3255
259	132
260	2626
260	2305
260	4307
260	2472
260	698
260	2083
260	1423
260	2014
260	1355
260	3928
260	1722
261	638
261	3746
261	321
261	3841
261	4337
261	439
262	2214
262	1669
262	4909
262	440
262	2278
262	336
262	1922
262	1005
262	1022
262	1139
262	1235
262	2461
262	4894
262	3164
263	1530
263	4084
263	4727
263	2560
263	4863
263	2357
263	611
264	848
264	1662
264	3339
264	3860
264	3629
264	1358
264	2129
264	3343
264	4004
264	3268
264	4876
264	1271
265	689
265	927
265	3730
265	2297
265	618
265	27
265	4124
265	717
265	3251
265	2323
266	4148
266	4264
266	4787
266	2130
266	4164
266	510
266	2753
266	135
266	2019
266	2570
267	3578
267	3573
267	1697
267	523
267	404
267	3697
267	2623
267	3162
267	2716
267	2380
268	2802
268	1477
268	1605
268	337
268	449
268	1938
268	2736
268	2113
268	1722
268	3950
268	980
269	3585
269	3839
269	4482
269	4657
269	3269
269	258
270	2133
270	4062
270	4630
270	800
270	856
270	4604
270	134
270	4732
270	1695
270	706
270	475
270	854
270	3662
271	4170
271	1114
271	4965
271	2354
271	1315
271	3671
272	3392
272	3512
272	34
272	2690
272	2373
272	4223
272	4093
272	64
272	918
272	4659
273	1074
273	748
273	2254
273	1242
273	1193
273	3416
273	4642
274	2766
